ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Vehiculo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,vlr_ingresos,segmento,perfil_riesgo,marg_cont,score_cliente,ah,cc,cdt,sum_saldo_prom_ah,sum_monto_trx_ah,sum_cant_trx_ah,sum_saldo_prom_cc,sum_monto_trx_cc,sum_cant_trx_cc,cdt_sum_valor_interes,cdt_sum_monto_apertura,cdt_prom_plazo_total_meses,buro_max_deuda,buro_num_creditos
31506,58,servicios,casado,bachillerato,no,si,no,celular,mar,mon,3,999,2,fallido,-1.8,93369,-34.8,1,5009,1579579.5465565606,masivo,1,31591.590931131213,950,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4471188.292888953,5
31507,58,servicios,casado,bachillerato,no,si,no,celular,mar,mon,5,999,1,fallido,-1.8,93369,-34.8,1,5009,2934177.0365203265,masivo,4,58683.54073040653,800,SI,,SI,382014.5355224027,35075.2630215326,11,0.0,0.0,0,14939.872781169206,776292.2999409034,14,18427145.283335835,2
31513,58,servicios,casado,bachillerato,no,si,no,telefono fijo,mar,mon,4,999,0,sin contacto,-1.8,93369,-34.8,1,5009,500000.0,masivo,1,10000.0,950,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12526466.299071662,1
31514,35,empleado,casado,preescolar,no,no,no,telefono fijo,mar,mon,3,999,1,fallido,-1.8,93369,-34.8,1,5009,699777.2646000963,masivo,2,13995.545292001925,900,SI,,SI,143769.3051312983,13200.40397155919,11,0.0,0.0,0,37230.83442230291,872110.9316582632,32,11407012.057071771,7
31518,34,Vive de los arriendos,casado,pregrado,no,,,celular,mar,tue,4,999,0,sin contacto,-1.8,93369,-34.8,1,5009,947307.046216503,masivo,2,18946.140924330062,900,SI,,,178548.64806690058,16393.723826559297,13,0.0,0.0,0,0.0,0.0,0,4823897.410552017,8
31519,27,administrador negocio,single,pregrado,no,no,no,celular,mar,tue,4,999,0,sin contacto,-1.8,93369,-34.8,1,5009,,masivo,2,22367.378091735776,900,,,SI,0.0,0.0,0,0.0,0.0,0,20277.179889448074,1510213.183269676,54,10437429.407606663,9
31523,56,desempleado,divorciado,preescolar,no,si,no,celular,mar,wed,1,999,1,fallido,-1.8,93369,-34.8,1,5009,2240125.6641052444,masivo,4,44802.51328210489,800,SI,,,115736.9757962152,10626.571739783803,6,0.0,0.0,0,0.0,0.0,0,4319863.407564068,7
31526,27,administrador negocio,single,pregrado,no,si,no,celular,mar,wed,1,6,2,satisfactorio,-1.8,93369,-34.8,1,5009,1326455.5824386126,masivo,2,26529.111648772254,900,,,SI,0.0,0.0,0,0.0,0.0,0,38670.0441067596,790574.2537355217,29,10555712.371911952,8
31533,32,administrador negocio,single,pregrado,no,si,no,celular,apr,thu,2,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1915802.7257204452,masivo,4,38316.054514408905,800,,SI,SI,0.0,0.0,0,284048.7719450185,19915.954600412697,8,42175.69521716348,1238833.4053880738,14,15375837.302328916,6
31536,27,tecnico,single,Estudiante Universitario,no,no,no,celular,apr,tue,3,999,1,fallido,-1.8,93749,-34.6,1,5009,874226.9562682237,masivo,4,17484.539125364474,800,,SI,SI,0.0,0.0,0,108301.27986153269,7593.496560887709,13,38095.74052648852,619433.0598532667,59,12433080.487561593,2
31538,27,administrador negocio,single,pregrado,no,no,no,celular,apr,tue,1,12,1,satisfactorio,-1.8,93749,-34.6,1,5009,1729924.3454179375,masivo,4,34598.48690835875,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5995901.413985466,2
31541,82,ama de casa,divorciado,preescolar,no,,,celular,apr,tue,6,999,0,sin contacto,-1.8,93749,-34.6,1,5009,2277797.630877715,masivo,2,45555.9526175543,900,,SI,,0.0,0.0,0,288744.39441230695,20245.186102590418,11,0.0,0.0,0,14042999.839190586,5
31542,39,tecnico,casado,Estudiante Universitario,no,no,no,celular,apr,thu,3,999,1,fallido,-1.8,93749,-34.6,1,5009,767700.4502629116,masivo,2,15354.009005258233,900,SI,,,385171.83913728065,35365.15579898736,10,0.0,0.0,0,0.0,0.0,0,7097247.3202166045,7
31544,75,pensionado,casado,,no,si,no,celular,apr,thu,2,999,0,sin contacto,-1.8,93749,-34.6,1,5009,2281358.1198065146,masivo,2,45627.16239613029,900,SI,SI,,318412.4057272755,29235.53383886406,14,349242.25423922914,24486.96691186754,7,0.0,0.0,0,4909940.755996918,6
31547,26,desempleado,single,pregrado,no,si,no,celular,apr,thu,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1552372.7687275684,masivo,4,31047.45537455137,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7070842.8675831165,2
31557,33,administrador negocio,single,pregrado,no,no,no,celular,apr,mon,1,999,2,fallido,-1.8,93749,-34.6,1,5009,2545460.2404822526,masivo,1,50909.20480964505,950,,,SI,0.0,0.0,0,0.0,0.0,0,7071.9633705080105,420877.4304836861,53,9990135.42244391,3
31562,58,ama de casa,single,Estudiante Universitario,no,no,no,celular,apr,mon,1,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,1298580.0999230265,masivo,2,25971.60199846053,900,SI,,SI,263045.54156924627,24151.938471570884,14,0.0,0.0,0,11863.031040487962,1848615.7630829893,47,14721878.919472175,3
31569,20,estudiante,soltero,preescolar,no,si,si,celular,apr,tue,1,999,1,fallido,-1.8,93749,-34.6,1,5009,1881244.6551620988,masivo,4,37624.89310324198,800,SI,SI,,132141.0948040157,12132.741624257696,8,186676.36190428073,13088.730935881335,11,0.0,0.0,0,19705910.174775884,4
31572,36,administrador negocio,single,bachillerato incompleto,no,si,si,telefono fijo,apr,wed,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1459393.76832147,masivo,4,29187.875366429398,800,SI,SI,SI,103552.6694945864,9507.850569448952,10,281472.9979201775,19735.35533857331,6,34048.58949298486,735661.3467878794,6,19696199.283382665,4
31574,48,administrador negocio,casado,pregrado,no,no,no,telefono fijo,apr,thu,1,6,2,satisfactorio,-1.8,93749,-34.6,1,5009,1403787.737959421,masivo,4,28075.75475918842,800,SI,,SI,369431.25152567576,33919.90908910624,14,0.0,0.0,0,25751.31421821548,792850.8567497277,50,14283815.346395824,7
31579,46,servicios,soltero,preescolar,no,no,no,celular,apr,thu,3,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,1758930.4282256898,masivo,4,35178.608564513794,800,SI,,,192604.13296160634,17684.250190700935,11,0.0,0.0,0,0.0,0.0,0,1440640.9758883398,1
31580,22,servicios,single,bachillerato,no,no,no,celular,apr,thu,2,999,1,fallido,-1.8,93749,-34.6,1,5009,2036807.4692249037,masivo,4,40736.14938449807,800,,,SI,0.0,0.0,0,0.0,0.0,0,17582.21388625283,1687449.1107386805,41,11109145.895590479,3
31581,35,servicios,casado,Estudiante Universitario,no,si,no,celular,apr,thu,2,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,500000.0,masivo,2,10000.0,900,SI,,SI,389476.2900785532,35760.3757052717,9,0.0,0.0,0,16980.34330053832,1420444.4640897675,28,3841152.742747588,8
31583,41,administrador negocio,casado,pregrado,no,si,no,celular,apr,fri,6,999,0,sin contacto,-1.8,93749,-34.6,1,5009,2933633.6088178777,masivo,1,58672.672176357555,950,,SI,,0.0,0.0,0,66126.69507227669,4636.444114568168,5,0.0,0.0,0,6798270.779917912,2
31584,68,pensionado,casado,pregrado,no,si,no,celular,apr,fri,3,999,0,sin contacto,-1.8,93749,-34.6,1,5009,500000.0,masivo,4,10000.0,800,,SI,,0.0,0.0,0,187919.65245459825,13175.903705493021,10,0.0,0.0,0,10764947.53823099,1
31590,25,vendedor ambulante,single,,no,no,no,celular,apr,mon,3,999,1,fallido,-1.8,93749,-34.6,1,5009,815187.8902611041,masivo,1,16303.757805222082,950,SI,SI,SI,56962.20512697713,5230.0740975288045,16,215633.86059820146,15119.07320907823,14,5329.637800958444,502312.09928128356,23,6601874.842324114,9
31592,74,pensionado,divorciado,preescolar,no,si,no,celular,apr,mon,2,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1405730.9292350993,masivo,4,28114.618584701988,800,SI,,,20643.723129444887,1895.4357784286785,12,0.0,0.0,0,0.0,0.0,0,15731566.68279206,5
31594,85,ama de casa,casado,preescolar,,no,no,celular,apr,tue,6,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,1912355.969085948,masivo,2,38247.11938171896,900,SI,SI,SI,153021.72541051122,14049.929433817744,9,152995.07636859812,10727.182427789094,13,14203.96402485314,1711661.7156762597,27,864268.1978247518,1
31595,85,ama de casa,casado,preescolar,,si,no,celular,apr,tue,1,6,2,satisfactorio,-1.8,93749,-34.6,1,5009,3076172.527741378,preferente,1,153808.6263870689,950,,SI,SI,0.0,0.0,0,357970.19957530685,25098.92295687327,7,14862.429064491245,1485979.0218521706,23,7936193.511594419,2
31599,70,pensionado,casado,preescolar,no,si,no,telefono fijo,apr,tue,2,999,1,fallido,-1.8,93749,-34.6,1,5009,500000.0,masivo,2,10000.0,900,,SI,,0.0,0.0,0,308193.82195115276,21608.874152411125,13,0.0,0.0,0,14438470.059843773,4
31601,49,administrador negocio,divorced,bachillerato,no,no,no,celular,apr,wed,2,999,0,sin contacto,-1.8,93749,-34.6,1,5009,992305.8716102894,masivo,4,19846.11743220579,800,SI,,,283982.96671733534,26074.340960938487,11,0.0,0.0,0,0.0,0.0,0,19639293.054388624,7
31604,80,pensionado,divorciado,preescolar,no,si,no,celular,apr,wed,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,500000.0,masivo,2,10000.0,900,SI,,SI,127411.86132855018,11698.51964415594,8,0.0,0.0,0,47971.17511273407,950833.0716971351,34,11100354.217838084,7
31609,53,ama de casa,casado,pregrado,no,si,no,celular,apr,thu,1,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,1531621.9739102477,masivo,1,30632.439478204953,950,SI,SI,SI,359288.65644628595,32988.65083307153,9,140963.53704901354,9883.596344944459,11,13962.943174077109,1622700.3655578664,47,16884801.32655771,5
31611,57,pensionado,casado,bachillerato,no,si,no,celular,apr,thu,2,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1771683.5845000306,masivo,1,35433.671690000614,950,,SI,,0.0,0.0,0,269692.4598138839,18909.36809530232,9,0.0,0.0,0,9878974.697874974,1
31614,80,pensionado,divorciado,preescolar,no,si,si,celular,apr,thu,1,10,2,satisfactorio,-1.8,93749,-34.6,1,5009,3090795.7421712526,preferente,1,154539.78710856262,950,SI,SI,,122918.53509166375,11285.957856723373,7,422200.150333372,29602.377678839028,8,0.0,0.0,0,19990019.108830884,6
31616,41,administrador negocio,casado,pregrado,no,si,no,celular,apr,fri,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1620634.760893454,masivo,4,32412.69521786908,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17784033.760880794,6
31619,25,administrador negocio,single,pregrado,no,no,si,celular,apr,fri,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,2544025.12944238,masivo,4,50880.502588847594,800,,SI,,0.0,0.0,0,43254.20904078571,3032.7498254412235,9,0.0,0.0,0,12871041.159370426,6
31622,29,administrador negocio,single,pregrado,no,si,no,celular,apr,mon,3,12,1,satisfactorio,-1.8,93749,-34.6,1,5009,2083837.081539059,masivo,4,41676.74163078118,800,SI,SI,SI,59824.181385170225,5492.850931086274,14,249655.72143849888,17504.501004724803,11,34171.20403216944,1411659.2626884324,16,10811005.69692635,7
31626,29,tecnico,casado,pregrado,no,si,no,celular,apr,mon,1,999,1,fallido,-1.8,93749,-34.6,1,5009,1064751.8029948317,masivo,4,21295.036059896633,800,,,SI,0.0,0.0,0,0.0,0.0,0,45673.113555776494,1481685.3250706652,12,18599305.24333075,7
31628,20,estudiante,single,bachillerato,no,no,no,celular,apr,mon,1,999,3,fallido,-1.8,93749,-34.6,1,5009,500000.0,masivo,4,10000.0,800,SI,,SI,406997.2970828481,37369.09441079781,10,0.0,0.0,0,37264.567849002044,1795449.923245684,11,13634480.302107235,5
31630,24,empleado,single,bachillerato,no,no,no,celular,apr,mon,10,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1775002.2982918108,masivo,1,35500.045965836216,950,SI,SI,SI,142599.5585587235,13093.00185753887,14,62548.90176404313,4385.588711784619,10,34995.044329284894,401071.8854458257,14,17868462.313303757,7
31631,71,pensionado,casado,preescolar,no,no,no,celular,apr,mon,2,4,1,satisfactorio,-1.8,93749,-34.6,1,5009,500000.0,masivo,1,10000.0,950,SI,SI,SI,306046.2874388261,28100.119316142816,9,50100.89464461998,3512.802172492583,13,42918.285224689076,1439835.8459916187,21,9157969.841799658,1
31639,24,estudiante,single,bachillerato incompleto,no,si,no,celular,apr,tue,1,999,1,fallido,-1.8,93749,-34.6,1,5009,2795207.072669644,masivo,2,55904.14145339288,900,SI,SI,SI,80796.66428773837,7418.472303100884,10,332147.26681767346,23288.35939439434,6,22913.28372726946,1733650.4969730973,24,8939095.837126061,7
31644,44,Vive de los arriendos,casado,,no,no,no,telefono fijo,apr,tue,2,999,1,fallido,-1.8,93749,-34.6,1,5009,1337937.897963176,masivo,4,26758.75795926352,800,SI,SI,SI,226788.57691567997,20822.94846377661,13,467680.08203270024,32791.183068671926,8,23884.199537833185,807927.9868891783,11,19485328.293024644,1
31645,29,servicios,single,bachillerato,no,no,no,telefono fijo,apr,tue,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,2695177.4115114165,masivo,2,53903.548230228334,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16805137.548582107,5
31646,48,tecnico,single,Estudiante Universitario,no,si,no,celular,apr,tue,3,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1019785.5658676005,masivo,4,20395.711317352012,800,,SI,SI,0.0,0.0,0,406168.4749988305,28478.32382025348,5,40484.35839911684,452154.6435482565,12,10834234.227057252,6
31649,28,administrador negocio,single,,no,si,no,celular,apr,wed,2,6,4,satisfactorio,-1.8,93749,-34.6,1,5009,,masivo,2,35377.01572801984,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17875362.01298822,3
31650,33,administrador negocio,casado,pregrado,no,si,no,celular,apr,wed,1,6,1,satisfactorio,-1.8,93749,-34.6,1,5009,1709348.8573346888,masivo,2,34186.977146693775,900,SI,,SI,446350.05391516985,40982.32942717889,5,0.0,0.0,0,25653.084305334225,1896819.3045429534,44,1801918.9519131111,2
31653,33,administrador negocio,casado,pregrado,no,no,no,celular,apr,thu,6,999,0,sin contacto,-1.8,93749,-34.6,1,5009,1454955.881989076,masivo,2,29099.11763978152,900,,SI,,0.0,0.0,0,499938.19608945475,35052.94653503049,11,0.0,0.0,0,7807968.167870927,8
31658,37,tecnico,casado,Estudiante Universitario,no,no,no,celular,apr,thu,1,18,1,satisfactorio,-1.8,93749,-34.6,1,5009,1067340.486603408,masivo,1,21346.80973206816,950,SI,,SI,165000.443496043,15149.774200028682,12,0.0,0.0,0,39140.15155365458,1640781.85304607,40,6620453.643158814,4
31669,28,tecnico,single,pregrado,no,no,si,celular,apr,fri,1,999,1,fallido,-1.8,93749,-34.6,1,5009,1892456.0184705202,masivo,2,37849.120369410404,900,SI,SI,SI,206393.2181651858,18950.316649875,15,52457.3907897566,3678.026862327443,10,26452.818449031452,510543.43675014976,11,17653008.37234104,6
31670,28,tecnico,single,pregrado,no,si,no,celular,apr,fri,1,999,0,sin contacto,-1.8,93749,-34.6,1,5009,573836.7365167916,masivo,2,11476.734730335833,900,SI,,SI,129486.4283317976,11888.999263459402,8,0.0,0.0,0,24900.555264841594,374533.2384142261,36,9450378.488514597,8
31674,39,administrador negocio,casado,bachillerato,no,si,no,celular,may,tue,1,3,2,satisfactorio,-1.8,93876,-40.0,1,5009,500000.0,masivo,4,10000.0,800,,,SI,0.0,0.0,0,0.0,0.0,0,34555.31742931961,1225747.8493593466,41,9410487.27869939,9
31677,30,empleado,single,Estudiante Universitario,no,no,no,celular,may,tue,1,999,1,fallido,-1.8,93876,-40.0,1,5009,2742826.8933268273,masivo,1,54856.53786653655,950,SI,,SI,154852.09443743798,14217.98763337847,13,0.0,0.0,0,6548.436523850391,1308000.5269249198,45,2275903.823150741,2
31679,18,estudiante,single,,no,si,no,telefono fijo,may,tue,1,3,1,satisfactorio,-1.8,93876,-40.0,1,5009,2227167.9888921008,masivo,2,44543.359777842015,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12150703.843668748,9
31680,18,estudiante,single,,no,si,no,celular,may,tue,1,6,1,satisfactorio,-1.8,93876,-40.0,1,5009,1565891.60860224,masivo,4,31317.8321720448,800,SI,,,319493.14997802716,29334.764065280146,10,0.0,0.0,0,0.0,0.0,0,9461000.310326884,9
31682,79,pensionado,casado,bachillerato incompleto,no,no,no,celular,may,tue,1,999,0,sin contacto,-1.8,93876,-40.0,1,5009,3165142.382543782,preferente,2,158257.1191271891,900,,SI,,0.0,0.0,0,334513.4963388266,23454.266535603754,8,0.0,0.0,0,3169263.460615892,5
31688,37,ama de casa,casado,pregrado,no,si,no,celular,may,wed,1,999,0,sin contacto,-1.8,93876,-40.0,1,5009,1232234.4812751552,masivo,2,24644.689625503106,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16374245.769568805,1
31694,29,administrador negocio,single,pregrado,no,si,no,celular,may,wed,1,999,1,fallido,-1.8,93876,-40.0,1,5009,2822703.2199889794,masivo,4,56454.06439977959,800,,SI,,0.0,0.0,0,492759.71836238174,34549.63072932043,5,0.0,0.0,0,12074358.30741926,5
31697,48,administrador negocio,single,pregrado,no,si,no,celular,may,wed,4,999,1,fallido,-1.8,93876,-40.0,1,5009,1675574.0849258217,masivo,4,33511.481698516436,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,18793563.62987098,1
31699,72,pensionado,casado,preescolar,no,si,no,celular,may,wed,4,999,0,sin contacto,-1.8,93876,-40.0,1,5009,500000.0,masivo,2,10000.0,900,,,SI,0.0,0.0,0,0.0,0.0,0,49283.06411250769,1871635.0462781258,49,10172112.824704913,9
31709,52,tecnico,casado,pregrado,no,no,no,celular,may,thu,1,3,4,satisfactorio,-1.8,93876,-40.0,1,5009,3348040.1917708497,preferente,4,167402.0095885425,800,SI,,SI,352964.6808084581,32408.00510309886,12,0.0,0.0,0,6449.665377027196,1392511.0597546708,19,12612575.659874052,8
31714,30,estudiante,single,bachillerato,no,no,no,telefono fijo,may,fri,3,999,0,sin contacto,-1.8,93876,-40.0,1,5009,2490710.846624085,masivo,2,49814.21693248171,900,,SI,SI,0.0,0.0,0,436792.2277898239,30625.49476594495,15,10857.139771306254,1641457.8201573305,9,7073991.1215858925,6
31717,60,pensionado,casado,Estudiante Universitario,no,si,no,celular,may,fri,2,999,0,sin contacto,-1.8,93876,-40.0,1,5009,,masivo,4,27579.579379808718,800,SI,,SI,322226.0961912283,29585.69380312545,8,0.0,0.0,0,23292.943433335735,1410936.2284725371,45,10618671.671350885,3
31718,42,pensionado,soltero,preescolar,,si,si,celular,may,fri,3,999,0,sin contacto,-1.8,93876,-40.0,1,5009,2227171.259533949,masivo,2,44543.42519067899,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6956322.526523972,1
31719,44,administrador negocio,single,pregrado,no,si,no,celular,may,fri,4,3,1,satisfactorio,-1.8,93876,-40.0,1,5009,1096296.5660020933,masivo,2,21925.931320041866,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2088806.1078276243,7
31724,38,emprendedor,casado,Estudiante Universitario,no,si,no,celular,may,mon,6,2,4,satisfactorio,-1.8,93876,-40.0,1,5009,,masivo,2,46582.98070119084,900,SI,,SI,377854.07167763665,34693.26351607611,11,0.0,0.0,0,19143.100345651776,1539881.288755431,38,1690781.0958288284,6
31728,34,tecnico,casado,,no,si,no,telefono fijo,may,tue,3,999,0,sin contacto,-1.8,93876,-40.0,1,5009,500000.0,masivo,2,10000.0,900,,SI,SI,0.0,0.0,0,436701.67748236243,30619.145870999524,8,28185.861849424517,505649.67514373356,20,6874123.031039143,8
31729,54,tecnico,casado,pregrado,no,si,no,telefono fijo,may,tue,5,999,1,fallido,-1.8,93876,-40.0,1,5009,500000.0,masivo,4,10000.0,800,SI,SI,SI,472187.628596695,43354.64682225832,11,59965.22164067839,4204.4351173276755,13,11461.985765234122,1060770.4303088486,36,1936986.6717857562,2
31730,50,administrador negocio,casado,pregrado,no,,,celular,may,wed,1,999,1,fallido,-1.8,93876,-40.0,1,5009,2479259.744286963,masivo,4,49585.194885739256,800,SI,,SI,403081.4523148112,37009.55498907773,10,0.0,0.0,0,24256.84938929968,1874877.816921905,51,3936109.8435022766,9
31731,59,administrador negocio,divorciado,preescolar,no,si,no,celular,may,wed,1,999,0,sin contacto,-1.8,93876,-40.0,1,5009,1250344.4617810806,masivo,1,25006.889235621613,950,,SI,SI,0.0,0.0,0,396955.40562963573,27832.35351722801,6,38991.58939777509,1392374.202229881,47,3443105.778789566,5
31734,77,pensionado,casado,pregrado,no,si,no,celular,may,wed,1,6,4,satisfactorio,-1.8,93876,-40.0,1,5009,1707542.2948887418,masivo,4,34150.84589777484,800,SI,,SI,284281.426255661,26101.74449099983,12,0.0,0.0,0,22104.936115209726,1811270.6750019253,43,14834381.991071172,6
31735,66,empleado,casado,,no,si,no,celular,may,wed,2,6,2,satisfactorio,-1.8,93876,-40.0,1,5009,500000.0,masivo,4,10000.0,800,,SI,SI,0.0,0.0,0,45070.18507365221,3160.0761855530964,8,44096.18235389633,593898.3536947761,22,9205604.11484745,3
31736,61,Vive de los arriendos,casado,pregrado,no,no,no,celular,may,wed,2,999,1,fallido,-1.8,93876,-40.0,1,5009,3347866.995702103,preferente,2,167393.34978510515,900,SI,,,247234.68314071177,22700.239736551044,12,0.0,0.0,0,0.0,0.0,0,1273341.1514665175,2
31737,48,desempleado,casado,Estudiante Universitario,no,no,no,celular,may,wed,1,6,3,satisfactorio,-1.8,93876,-40.0,1,5009,,masivo,2,53810.592874353526,900,,SI,SI,0.0,0.0,0,399851.8944993191,28035.439559227798,5,22101.82068407347,440927.47735103866,52,4552812.3365257755,6
31740,48,desempleado,casado,Estudiante Universitario,no,no,no,telefono fijo,may,wed,1,6,1,satisfactorio,-1.8,93876,-40.0,1,5009,1299314.7816246701,masivo,4,25986.295632493402,800,,SI,SI,0.0,0.0,0,138298.9609292551,9696.770763312566,16,7620.641082403661,1572406.640076532,10,1422978.9264987155,9
31741,77,pensionado,casado,pregrado,no,si,no,telefono fijo,may,wed,1,3,4,satisfactorio,-1.8,93876,-40.0,1,5009,1095304.1431366736,masivo,2,21906.082862733474,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4417902.021572622,1
31744,34,Vive de los arriendos,single,pregrado,no,si,no,telefono fijo,may,thu,1,999,0,sin contacto,-1.8,93876,-40.0,1,5009,2529604.361419693,masivo,1,50592.087228393866,950,SI,,,295248.6684342041,27108.71901228918,4,0.0,0.0,0,0.0,0.0,0,13303134.113115644,5
31746,92,pensionado,casado,,no,si,no,celular,may,thu,1,6,2,satisfactorio,-1.8,93876,-40.0,1,5009,3482470.4501689277,preferente,2,174123.5225084464,900,SI,SI,,119714.92163936909,10991.813068999803,19,317533.5029760028,22263.72177593563,8,0.0,0.0,0,15919779.418072691,2
31750,29,administrador negocio,single,pregrado,no,no,no,celular,may,thu,1,3,3,satisfactorio,-1.8,93876,-40.0,1,5009,2453760.2558113537,masivo,4,49075.20511622707,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16676016.897488521,7
